Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-02 00:00:00-04:00,19.654975725192713,19.915378880901837,19.316749821197465,19.70486068725586,217444000,0.0,0.0
2021-08-03 00:00:00-04:00,19.6948831028393,20.175781820042896,19.176071129798512,19.769712448120117,301811000,0.0,0.0
2021-08-04 00:00:00-04:00,19.944317380841728,20.27156883485217,19.782686938684932,20.22766876220703,231309000,0.0,0.0
2021-08-05 00:00:00-04:00,20.4531425041898,20.685609730838763,20.295502705884747,20.589828491210938,211435000,0.0,0.0
2021-08-06 00:00:00-04:00,20.477094039344426,20.522988437706402,20.163810582897227,20.319454193115234,178497000,0.0,0.0
2021-08-09 00:00:00-04:00,20.399269221353503,20.461127792585444,20.096962239032255,20.248615264892578,146443000,0.0,0.0
2021-08-10 00:00:00-04:00,20.275555576217656,20.38330854964685,19.789667174813598,19.890438079833984,179238000,0.0,0.0
2021-08-11 00:00:00-04:00,19.99719395698716,20.003180762487712,19.385595913054647,19.653980255126953,185925000,0.0,0.0
2021-08-12 00:00:00-04:00,19.824584849910885,19.983219923418048,19.57515626394466,19.85950469970703,151652000,0.0,0.0
2021-08-13 00:00:00-04:00,19.859510585376018,20.16780442422177,19.8056331423008,20.141862869262695,183063000,0.0,0.0
2021-08-16 00:00:00-04:00,20.088978398634914,20.240631404089072,19.40853610963206,19.904401779174805,210876000,0.0,0.0
2021-08-17 00:00:00-04:00,19.640008912743852,19.72481563269579,19.222964992831216,19.413528442382812,204585000,0.0,0.0
2021-08-18 00:00:00-04:00,19.455434460739273,19.589128991914862,18.956577166874165,18.99648666381836,285913000,0.0,0.0
2021-08-19 00:00:00-04:00,19.449448117020804,20.44816179796092,18.71912067132583,19.75275421142578,766555000,0.0,0.0
2021-08-20 00:00:00-04:00,19.945311597000565,20.817314696928367,19.887445490471492,20.7684268951416,675741000,0.0,0.0
2021-08-23 00:00:00-04:00,20.92307581798072,21.94673018005556,20.902123900449563,21.907819747924805,575807000,0.0,0.0
2021-08-24 00:00:00-04:00,21.703283176040937,21.908811733166473,21.485781010020887,21.74319076538086,297299000,0.0,0.0
2021-08-25 00:00:00-04:00,21.687321379149566,22.418645969756334,21.672356269378028,22.162233352661133,347701000,0.0,0.0
2021-08-26 00:00:00-04:00,22.149263059479914,22.288942483035,21.74020025936337,22.01756477355957,237940000,0.0,0.0
2021-08-27 00:00:00-04:00,22.133300012367442,22.670070557019205,22.11633866678472,22.584266662597656,304722000,0.0,0.0
2021-08-30 00:00:00-04:00,22.777824123131097,22.990336677194776,22.499462421034632,22.63614845275879,262580000,0.0,0.0
2021-08-31 00:00:00-04:00,22.647121666172822,22.647121666172822,22.07333584482094,22.33777618408203,259850000,0.004,0.0
2021-09-01 00:00:00-04:00,22.437569306889998,22.64912199389681,22.30983905945331,22.393661499023438,201767000,0.0,0.0
2021-09-02 00:00:00-04:00,22.47049726134416,22.545339807951134,22.24796811279879,22.3487548828125,187834000,0.0,0.0
2021-09-03 00:00:00-04:00,22.27790622612633,22.937511147751092,22.153169913333517,22.79481315612793,280532000,0.0,0.0
2021-09-07 00:00:00-04:00,22.784827906016428,22.850688646263823,22.474483220864894,22.61418914794922,198107000,0.0,0.0
2021-09-08 00:00:00-04:00,22.465504722881544,22.562300203414004,21.9306343212819,22.291872024536133,254434000,0.0,0.0
2021-09-09 00:00:00-04:00,22.26493395688202,22.490457050966747,22.084316013138185,22.130218505859375,196856000,0.0,0.0
2021-09-10 00:00:00-04:00,22.30085522288771,22.578268644590512,22.22302065137504,22.43058204650879,248376000,0.0,0.0
2021-09-13 00:00:00-04:00,22.636147711099213,22.915557731283194,21.81188995971526,22.105270385742188,297500000,0.0,0.0
2021-09-14 00:00:00-04:00,22.228011138976065,22.36272658870624,22.039410651348902,22.19508171081543,199755000,0.0,0.0
2021-09-15 00:00:00-04:00,22.261936936889985,22.31981514344312,21.919660118755335,22.293869018554688,166538000,0.0,0.0
2021-09-16 00:00:00-04:00,22.13620615441447,22.230007727042683,21.880745661445022,22.19508171081543,156033000,0.0,0.0
2021-09-17 00:00:00-04:00,22.25295366514298,22.27390927077693,21.78394589381782,21.853797912597656,294503000,0.0,0.0
2021-09-20 00:00:00-04:00,21.10138797741771,21.387783145343043,20.618409823242526,21.068458557128906,349440000,0.0,0.0
2021-09-21 00:00:00-04:00,21.371816366272604,21.379798910059613,20.905802540354845,21.2011775970459,204688000,0.0,0.0
2021-09-22 00:00:00-04:00,21.32092472783552,21.91367146665539,21.151283289924628,21.894712448120117,268726000,0.0,0.0
2021-09-23 00:00:00-04:00,22.093292745342225,22.48745990832766,21.843820146489403,22.434572219848633,248555000,0.0,0.0
2021-09-24 00:00:00-04:00,22.02344353743368,22.102277360773,21.814884783571202,22.034420013427734,217655000,0.0,0.0
2021-09-27 00:00:00-04:00,21.664203077429683,21.753016037420434,21.280016887936462,21.614309310913086,245215000,0.0,0.0
2021-09-28 00:00:00-04:00,21.1692454550303,21.373812889724803,20.607431588731302,20.655330657958984,343069000,0.0,0.0
2021-09-29 00:00:00-04:00,20.895832480244184,20.972669731693614,20.423828686593136,20.473724365234375,218394000,0.0,0.0
2021-09-30 00:00:00-04:00,20.724190693278036,21.021562413613808,20.64435952502164,20.672300338745117,221009000,0.0,0.0
2021-10-01 00:00:00-04:00,20.70622473167738,20.814994033562147,20.160377827897204,20.6982421875,240978000,0.0,0.0
2021-10-04 00:00:00-04:00,20.46074118521278,20.498661120907016,19.513743941588203,19.690370559692383,345635000,0.0,0.0
2021-10-05 00:00:00-04:00,19.907913464807024,20.604440891158657,19.81211532017334,20.407855987548828,279282000,0.0,0.0
2021-10-06 00:00:00-04:00,20.077555660834182,20.676288377439814,20.0376391312872,20.65633201599121,297202000,0.0,0.0
2021-10-07 00:00:00-04:00,21.047504806233384,21.277021060391967,20.927759015939795,21.030542373657227,256919000,0.0,0.0
2021-10-08 00:00:00-04:00,21.056482991555182,21.16126101595246,20.73117054152913,20.787052154541016,151258000,0.0,0.0
2021-10-11 00:00:00-04:00,20.53159660479376,21.0185661050647,20.46773053541931,20.651342391967773,163388000,0.0,0.0
2021-10-12 00:00:00-04:00,20.7840582737319,21.012575243664767,20.48469194522779,20.627389907836914,162134000,0.0,0.0
2021-10-13 00:00:00-04:00,20.87386937593445,20.94571798280508,20.669301932615472,20.894824981689453,180652000,0.0,0.0
2021-10-14 00:00:00-04:00,21.243092625799367,21.70910653549275,21.077442440829326,21.70012664794922,243589000,0.0,0.0
2021-10-15 00:00:00-04:00,21.76399328000742,21.88473833095273,21.616306660056754,21.81588363647461,226994000,0.0,0.0
2021-10-18 00:00:00-04:00,21.703117692511093,22.243974077553172,21.59833775960984,22.175119400024414,189494000,0.0,0.0
2021-10-19 00:00:00-04:00,22.229002928659522,22.331786266925064,21.990508735518052,22.24297523498535,161473000,0.0,0.0
2021-10-20 00:00:00-04:00,22.257945210436517,22.38567543781395,21.935626663665868,22.056371688842773,146276000,0.0,0.0
2021-10-21 00:00:00-04:00,22.05038654332594,22.66309163127974,22.036416137205087,22.64413070678711,187590000,0.0,0.0
2021-10-22 00:00:00-04:00,22.77485412154464,23.081205703653463,22.51340768666048,22.678058624267578,249384000,0.0,0.0
2021-10-25 00:00:00-04:00,22.924540415911828,23.3057345961295,22.721969506473112,23.11713409423828,230235000,0.0,0.0
2021-10-26 00:00:00-04:00,23.93839486421811,25.20571622107296,23.873531450575534,24.664857864379883,485898000,0.0,0.0
2021-10-27 00:00:00-04:00,24.422373889856782,25.03707368304749,24.23077756713748,24.39942169189453,245990000,0.0,0.0
2021-10-28 00:00:00-04:00,24.825517045714975,24.897365655301588,24.471266418851215,24.888383865356445,234204000,0.0,0.0
2021-10-29 00:00:00-04:00,24.948259341695557,25.65476598423701,24.947261999373193,25.513065338134766,292503000,0.0,0.0
2021-11-01 00:00:00-04:00,25.59489035924364,25.839372434906895,25.173779738453483,25.77251434326172,265740000,0.0,0.0
2021-11-02 00:00:00-04:00,25.767527357616604,26.62172056643218,25.74557250420256,26.345304489135742,294112000,0.0,0.0
2021-11-03 00:00:00-04:00,26.613737804003005,26.727497632609634,26.17965600054016,26.541889190673828,239910000,0.0,0.0
2021-11-04 00:00:00-04:00,27.171561344732318,31.298836258876868,27.060795434946982,29.738136291503906,1153631000,0.0,0.0
2021-11-05 00:00:00-04:00,30.123317473930538,31.333757862133087,29.347956214634998,29.68923568725586,851260000,0.0,0.0
2021-11-08 00:00:00-05:00,30.08539670658741,31.034390654499887,29.843906660251005,30.739015579223633,503101000,0.0,0.0
2021-11-09 00:00:00-05:00,32.21389698577576,32.24183779308199,29.90078641906877,30.592323303222656,646746000,0.0,0.0
2021-11-10 00:00:00-05:00,29.29407294809422,30.784920762665642,28.717291247821386,29.396854400634766,636206000,0.0,0.0
2021-11-11 00:00:00-05:00,30.40372606119835,30.52546843492164,29.714183788640867,30.325889587402344,332172000,0.0,0.0
2021-11-12 00:00:00-05:00,29.946692061105622,30.615278725972825,29.567492631483955,30.325889587402344,413054000,0.0,0.0
2021-11-15 00:00:00-05:00,30.487551019532958,30.57935600274197,29.185303594652737,29.96166229248047,384909000,0.0,0.0
2021-11-16 00:00:00-05:00,29.696224316711493,30.325891839785264,29.643334719095915,30.139286041259766,264484000,0.0,0.0
2021-11-17 00:00:00-05:00,30.353832978774516,30.444642523145944,28.739246093754417,29.19927406311035,428508000,0.0,0.0
2021-11-18 00:00:00-05:00,32.29872451850737,32.69089325728903,31.254929555488342,31.608182907104492,781711000,0.0,0.0
2021-11-19 00:00:00-05:00,32.17498516255957,33.018203898804174,31.83769881005684,32.91542053222656,533867000,0.0,0.0
2021-11-22 00:00:00-05:00,33.446289928208735,34.57390711561954,31.832702519697552,31.88858413696289,754335000,0.0,0.0
2021-11-23 00:00:00-05:00,31.468474145181016,32.29173450046671,30.814855236904044,31.67902946472168,532163000,0.0,0.0
2021-11-24 00:00:00-05:00,31.394627899499515,32.7856861116592,30.862751413189365,32.60506820678711,435162000,0.0,0.0
2021-11-26 00:00:00-05:00,32.53122455866597,32.64099310849513,31.283863498749785,31.436540603637695,283069000,0.0,0.0
2021-11-29 00:00:00-05:00,32.297720190128416,33.34151112072589,31.96841454748494,33.30558776855469,454964000,0.0,0.0
2021-11-30 00:00:00-05:00,33.099027131565556,33.2826408933307,31.796781690175454,32.6070671081543,622066000,0.0,0.0
2021-12-01 00:00:00-05:00,33.1529809663594,33.22284154092527,31.317633266156314,31.37252426147461,484368000,0.004,0.0
2021-12-02 00:00:00-05:00,31.15196660239209,32.413454492397044,30.963341136104958,32.06215286254883,472890000,0.0,0.0
2021-12-03 00:00:00-05:00,31.936405556758363,32.06515080587632,30.070121019469727,30.632003784179688,544325000,0.0,0.0
2021-12-06 00:00:00-05:00,29.8206206836282,30.1809033539514,27.982282108313893,29.977310180664062,658938000,0.0,0.0
2021-12-07 00:00:00-05:00,30.895483996800152,32.3845197220602,30.590090410052074,32.3625602722168,593053000,0.0,0.0
2021-12-08 00:00:00-05:00,31.935409065789486,32.22583112815729,31.358556702529327,31.762752532958984,475551000,0.0,0.0
2021-12-09 00:00:00-05:00,31.670932420721524,32.14099894850159,30.367528154513945,30.429405212402344,488507000,0.0,0.0
2021-12-10 00:00:00-05:00,31.088092914267587,31.24278555655399,29.801655081182673,30.137985229492188,488825000,0.0,0.0
2021-12-13 00:00:00-05:00,30.188885561534377,30.233796207467403,28.060123228578693,28.10503387451172,598344000,0.0,0.0
2021-12-14 00:00:00-05:00,27.643950978334946,28.621005425069747,27.19584390568892,28.280683517456055,667035000,0.0,0.0
2021-12-15 00:00:00-05:00,28.343558104801343,30.439384993244534,27.782674736715105,30.398466110229492,698297000,0.0,0.0
2021-12-16 00:00:00-05:00,31.090089780244078,31.09807330257781,28.037169139263874,28.330583572387695,707366000,0.0,0.0
2021-12-17 00:00:00-05:00,27.929384771071867,28.864522903312924,27.704831542890716,27.745750427246094,713758000,0.0,0.0
2021-12-20 00:00:00-05:00,27.250733155410387,28.088064487130367,27.09105129868075,27.663909912109375,461847000,0.0,0.0
2021-12-21 00:00:00-05:00,28.31761057753916,29.062128280070525,27.34654282285214,29.0172176361084,524385000,0.0,0.0
2021-12-22 00:00:00-05:00,28.8335844910948,29.496264455360905,28.39246155550184,29.341571807861328,395184000,0.0,0.0
2021-12-23 00:00:00-05:00,29.69586596971552,29.99926267226298,29.372510460598956,29.58109474182129,343022000,0.0,0.0
2021-12-27 00:00:00-05:00,29.601053125766303,31.02521713058112,29.58109241720771,30.883499145507812,403686000,0.0,0.0
2021-12-28 00:00:00-05:00,31.24976807539833,31.267731950374376,29.952350666603206,30.261735916137695,420591000,0.0,0.0
2021-12-29 00:00:00-05:00,30.21284219993888,30.487295339134562,29.307643098254704,29.941381454467773,343139000,0.0,0.0
2021-12-30 00:00:00-05:00,29.76772287739856,30.39647191079737,29.481294496536442,29.527202606201172,308864000,0.0,0.0
2021-12-31 00:00:00-05:00,29.61502640680273,29.97031979961117,29.272707665423898,29.352548599243164,266530000,0.0,0.0
2022-01-03 00:00:00-05:00,29.755742761742617,30.64996185658539,29.725801701923427,30.061134338378906,391547000,0.0,0.0
2022-01-04 00:00:00-05:00,30.216828510864207,30.40744890598463,28.29266068276136,29.23179054260254,527154000,0.0,0.0
2022-01-05 00:00:00-05:00,28.89146724200374,29.357540102995376,27.47828288572463,27.54914093017578,498064000,0.0,0.0
2022-01-06 00:00:00-05:00,27.585066961351565,28.381481331155296,27.01121087291353,28.121997833251953,454186000,0.0,0.0
2022-01-07 00:00:00-05:00,28.085074417160133,28.36551610574402,27.003227178529944,27.19285011291504,409939000,0.0,0.0
2022-01-10 00:00:00-05:00,26.52817780434093,27.41441366446301,25.593039529863628,27.345550537109375,594681000,0.0,0.0
2022-01-11 00:00:00-05:00,27.268699119824706,28.009225072030798,26.785661751752833,27.761716842651367,404089000,0.0,0.0
2022-01-12 00:00:00-05:00,28.01121930597054,28.538169841179762,27.553131884370423,27.943355560302734,383413000,0.0,0.0
2022-01-13 00:00:00-05:00,28.322597967784002,28.42339706817921,26.445335836793394,26.522184371948242,540171000,0.0,0.0
2022-01-14 00:00:00-05:00,26.247728299351017,27.142946786412804,26.15790702100291,26.888452529907227,395832000,0.0,0.0
2022-01-18 00:00:00-05:00,26.20781332431235,26.585062377950432,25.718787337317245,25.85152244567871,424270000,0.0,0.0
2022-01-19 00:00:00-05:00,26.02717118789245,26.490247833386153,25.00221181655367,25.017181396484375,488315000,0.0,0.0
2022-01-20 00:00:00-05:00,25.25371682812261,25.528169968325233,24.030151395201294,24.102008819580078,435181000,0.0,0.0
2022-01-21 00:00:00-05:00,23.460284088756683,24.773668763232777,23.216769512080788,23.32754898071289,718958000,0.0,0.0
2022-01-24 00:00:00-05:00,22.28562296184168,23.333535509414546,20.846489247606883,23.325551986694336,913982000,0.0,0.0
2022-01-25 00:00:00-05:00,22.501191486192454,22.89740375021859,21.956277081612978,22.279632568359375,664616000,0.0,0.0
2022-01-26 00:00:00-05:00,23.193812088529306,24.009187801451084,22.255679732041738,22.726741790771484,755959000,0.0,0.0
2022-01-27 00:00:00-05:00,23.52116377527102,23.94731523787376,21.63192420739024,21.900390625,573353000,0.0,0.0
2022-01-28 00:00:00-05:00,21.96825357562381,22.81257294726287,21.253676914429107,22.79460906982422,543774000,0.0,0.0
2022-01-31 00:00:00-05:00,23.135928523427957,24.46029288211656,23.006187716140168,24.43733787536621,564680000,0.0,0.0
2022-02-01 00:00:00-05:00,25.054106568459677,25.095025447548608,23.842518660207173,24.589033126831055,518925000,0.0,0.0
2022-02-02 00:00:00-05:00,25.742740370347118,25.76569347477143,24.50420547493788,25.191837310791016,543419000,0.0,0.0
2022-02-03 00:00:00-05:00,24.409394490116693,25.0271638258228,23.73274239062806,23.900407791137695,410178000,0.0,0.0
2022-02-04 00:00:00-05:00,23.92435754479338,24.586039987928007,23.585033117362396,24.270668029785156,354829000,0.0,0.0
2022-02-07 00:00:00-05:00,24.32356063658267,25.131950236744533,24.153898433728177,24.67885398864746,376868000,0.0,0.0
2022-02-08 00:00:00-05:00,24.31058777349292,25.179857022998263,23.93234129371506,25.0580997467041,410359000,0.0,0.0
2022-02-09 00:00:00-05:00,25.571080056956752,26.671888658006182,25.30261555051223,26.651927947998047,524282000,0.0,0.0
2022-02-10 00:00:00-05:00,25.943338051848187,26.871488159313945,25.549122622898047,25.772676467895508,513200000,0.0,0.0
2022-02-11 00:00:00-05:00,25.864495192370278,26.100026229482054,23.72575451723449,23.901403427124023,605472000,0.0,0.0
2022-02-14 00:00:00-05:00,23.88643449693495,24.825564374214455,23.70778938191042,24.218772888183594,440424000,0.0,0.0
2022-02-15 00:00:00-05:00,24.899415754979135,26.4922445340871,24.734744665885565,26.442344665527344,699869000,0.0,0.0
2022-02-16 00:00:00-05:00,26.20682056511897,26.529178674415665,25.501224739501303,26.45831871032715,732676000,0.0,0.0
2022-02-17 00:00:00-05:00,25.57906520835988,25.73375786543632,24.116978322985712,24.458297729492188,810595000,0.0,0.0
2022-02-18 00:00:00-05:00,24.61897459185381,24.936343397057144,23.054091914566957,23.595014572143555,761255000,0.0,0.0
2022-02-22 00:00:00-05:00,22.98921948197412,24.016173750217902,22.954289194180653,23.34351348876953,633422000,0.0,0.0
2022-02-23 00:00:00-05:00,23.75469915667704,24.106998291616694,22.25668259013841,22.342510223388672,566511000,0.0,0.0
2022-02-24 00:00:00-05:00,20.97323030125111,23.752694725956026,20.848478749321597,23.70079803466797,735801000,0.0,0.0
2022-02-25 00:00:00-05:00,23.673857307735503,24.168869937955396,23.33453287499,24.108989715576172,528866000,0.0,0.0
2022-02-28 00:00:00-05:00,23.944319699810443,24.615982537692595,23.659886251331425,24.336538314819336,477319000,0.0,0.0
2022-03-01 00:00:00-05:00,24.24272507991095,24.328554607429982,23.086028049660978,23.430341720581055,412056000,0.0,0.0
2022-03-02 00:00:00-05:00,23.712827876260754,24.364641033795944,23.372447983953073,24.175983428955078,389642000,0.004,0.0
2022-03-03 00:00:00-05:00,24.217906685184186,24.281791456450637,23.426348571587415,23.6709041595459,365095000,0.0,0.0
2022-03-04 00:00:00-05:00,23.341501454950432,23.63696301668851,22.44114037112084,22.894315719604492,431415000,0.0,0.0
2022-03-07 00:00:00-05:00,22.775529905926497,22.99113883727511,21.291232991904245,21.31319236755371,450821000,0.0,0.0
2022-03-08 00:00:00-05:00,21.270270056488087,22.332335371506858,20.612467419306096,21.474897384643555,557467000,0.0,0.0
2022-03-09 00:00:00-05:00,22.34631797597657,23.177804449774207,22.20657299008878,22.972179412841797,492742000,0.0,0.0
2022-03-10 00:00:00-05:00,22.49005319391326,22.746586101874037,21.842232493155823,22.616823196411133,428066000,0.0,0.0
2022-03-11 00:00:00-05:00,22.980160740629042,23.10293830541665,22.005934624302842,22.059837341308594,367209000,0.0,0.0
2022-03-14 00:00:00-04:00,21.829252999002563,22.22153837881426,21.12054432408871,21.29123306274414,385354000,0.0,0.0
2022-03-15 00:00:00-04:00,21.478895723800314,22.996133936687787,21.283252760840114,22.931251525878906,491996000,0.0,0.0
2022-03-16 00:00:00-04:00,23.457292552284873,24.552299054127236,23.12988952261609,24.45148277282715,671422000,0.0,0.0
2022-03-17 00:00:00-04:00,24.076165263385313,24.796851321954325,23.862553485348077,24.720991134643555,471941000,0.0,0.0
2022-03-18 00:00:00-04:00,24.753930982548006,26.520714705600792,24.57924978276127,26.404924392700195,730719000,0.0,0.0
